1 3.639683e-01	1.767476e+01	1.544334e+01
2 1.203814e+00	7.145158e+00	1.359245e+01
4 1.126545e+00	3.706634e+00	5.757809e+00
6 1.929300e+00	3.589621e+00	1.004635e+01
8 1.730552e+00	3.074657e+00	2.841570e+00
10 1.018642e+00	1.767177e+00	2.425028e+00
12 1.056587e-01	1.542015e+00	2.121608e+00
14 2.006357e-01	1.365724e+00	1.807530e+00
16 1.008846e+00	1.569738e+00	1.921942e+00
