1 31.1328 3.918086e-01 7.633877e+00 2.310715e+01	1 36.7618 4.103224e-01 8.419777e+00 2.793175e+01
2 27.2723 2.804097e-01 7.944993e+00 1.904692e+01	2 19.3772 2.551510e-01 4.982325e+00 1.413976e+01
3 19.2006 2.990581e-01 5.143424e+00 1.375815e+01	3 12.528 2.228230e-01 3.240241e+00 9.064955e+00
4 20.8411 2.917666e-01 4.118119e+00 1.643121e+01	4 10.1105 1.780802e-01 2.718238e+00 7.214174e+00
5 14.6807 2.756654e-01 3.378460e+00 1.102655e+01	5 8.39037 1.609594e-01 2.329300e+00 5.900115e+00
6 14.2929 3.158968e-01 3.739347e+00 1.023767e+01	6 7.7475 1.378064e-01 2.421332e+00 5.188358e+00
7 13.2532 2.848274e-01 3.331675e+00 9.636702e+00	7 6.68561 1.540140e-01 2.108951e+00 4.422647e+00
8 12.6251 2.993342e-01 3.623716e+00 8.702041e+00	8 6.49933 1.474934e-01 2.128199e+00 4.223640e+00
