1 57.9985 3.359774e-01 1.027725e+01 4.738529e+01	1 36.9378 4.582016e-01 9.549922e+00 2.692970e+01
2 21.274 2.294082e-01 5.521754e+00 1.552285e+01	2 24.1612 2.811436e-01 6.909899e+00 1.697015e+01
3 18.0234 3.121899e-01 4.706676e+00 1.300450e+01	3 16.4781 2.527816e-01 4.536627e+00 1.168866e+01
4 18.3074 3.928464e-01 4.602660e+00 1.331185e+01	4 11.7422 2.043006e-01 3.297017e+00 8.240891e+00
5 11.9865 3.416652e-01 4.032570e+00 7.612253e+00	5 9.9935 2.124318e-01 3.075554e+00 6.705516e+00
6 16.1712 3.950876e-01 4.533766e+00 1.124232e+01	6 8.93965 1.847998e-01 2.968993e+00 5.785853e+00
7 11.5703 3.457858e-01 3.803141e+00 7.421420e+00	7 7.79058 1.883984e-01 2.625737e+00 4.976441e+00
8 13.2131 3.907805e-01 4.406588e+00 8.415740e+00	8 7.4908 1.776794e-01 2.601012e+00 4.712104e+00
