1 3.799713e-01	1.144551e+01	1.259088e+01
2 2.007390e-01	5.766012e+00	7.642033e+00
4 1.037680e-01	3.049383e+00	4.094233e+00
6 6.944533e-02	2.074300e+00	2.700410e+00
8 5.446767e-02	1.638498e+00	2.098176e+00
10 4.617667e-02	1.390581e+00	1.780926e+00
12 4.130067e-02	1.271577e+00	1.596194e+00
14 3.947967e-02	1.169323e+00	1.374558e+00
16 3.943600e-02	1.133072e+00	1.328761e+00
18 3.856133e-02	1.099070e+00	1.304450e+00
20 3.454600e-02	1.121934e+00	1.366044e+00
