1 3.197903e-01	1.274701e+01	1.582205e+01
2 1.669533e-01	6.597190e+00	7.237861e+00
4 8.988600e-02	3.530402e+00	4.191551e+00
6 6.382867e-02	2.436036e+00	3.125161e+00
8 5.540267e-02	1.933048e+00	2.672265e+00
10 4.857067e-02	1.652452e+00	2.377330e+00
12 4.492467e-02	1.491268e+00	2.082759e+00
14 4.828633e-02	1.337077e+00	2.469110e+00
16 5.001933e-02	1.293107e+00	2.946078e+00
