1 34.1392 3.792544e-01 7.365839e+00 2.639415e+01	1 33.4485 4.328292e-01 6.507695e+00 2.650796e+01
2 28.3903 2.712822e-01 7.611154e+00 2.050789e+01	2 19.3043 2.464230e-01 4.413660e+00 1.464422e+01
3 25.0723 2.961006e-01 5.010213e+00 1.976595e+01	3 12.8023 2.133478e-01 2.972547e+00 9.616369e+00
4 13.7082 2.874814e-01 3.920688e+00 9.500025e+00	4 9.90874 1.697306e-01 2.487769e+00 7.251238e+00
5 18.0245 2.758208e-01 3.287625e+00 1.446105e+01	5 9.00945 1.881588e-01 2.727148e+00 6.094140e+00
6 14.9826 3.110987e-01 3.316178e+00 1.135532e+01	6 7.86891 1.665452e-01 2.323220e+00 5.379149e+00
7 11.9288 2.825624e-01 2.961910e+00 8.684361e+00	7 7.10175 1.654682e-01 2.169232e+00 4.767046e+00
8 8.83191 3.001300e-01 3.165017e+00 5.366765e+00	8 6.76465 1.648794e-01 2.376848e+00 4.222925e+00
