1 3.205527e-01	1.276613e+01	1.450552e+01
2 1.776783e-01	7.316168e+00	1.492774e+01
4 1.222393e-01	3.749243e+00	6.368713e+00
6 8.524933e-02	2.659200e+00	4.004329e+00
8 6.934333e-02	2.112362e+00	3.036324e+00
10 5.231000e-02	1.778479e+00	2.628951e+00
12 4.521133e-02	1.615863e+00	2.264798e+00
14 4.305267e-02	1.431801e+00	2.051574e+00
16 5.325433e-02	1.395789e+00	1.819303e+00
