1 3.711107e-01	1.235146e+01	1.361987e+01
2 1.972260e-01	6.852221e+00	9.189274e+00
4 1.033633e-01	3.674193e+00	4.396864e+00
6 7.003033e-02	2.509797e+00	3.154374e+00
8 5.512667e-02	1.965093e+00	2.368840e+00
10 4.593567e-02	1.650496e+00	2.197970e+00
12 4.153567e-02	1.464389e+00	1.945380e+00
14 3.754467e-02	1.281856e+00	1.557955e+00
