1 34.3514 3.589522e-01 7.203403e+00 2.678906e+01	1 33.6761 4.999582e-01 8.669332e+00 2.450679e+01
2 25.2849 3.160132e-01 6.459148e+00 1.850975e+01	2 19.5804 2.517974e-01 4.700078e+00 1.462848e+01
3 24.0021 1.914844e-01 4.502696e+00 1.930788e+01	3 13.1126 1.826644e-01 3.384135e+00 9.545772e+00
4 22.2795 2.614718e-01 4.092632e+00 1.792544e+01	4 10.2765 1.798648e-01 2.680697e+00 7.415949e+00
5 14.927 2.035404e-01 3.342896e+00 1.138052e+01	5 8.74436 1.898182e-01 2.491991e+00 6.062551e+00
6 13.4057 1.601632e-01 2.810657e+00 1.043491e+01	6 7.81078 1.681084e-01 2.390180e+00 5.252492e+00
7 12.2487 2.127032e-01 3.070948e+00 8.965082e+00	7 7.02812 1.872798e-01 2.245206e+00 4.595639e+00
8 12.8737 2.522802e-01 3.378970e+00 9.242437e+00	8 6.57739 1.693816e-01 2.216642e+00 4.191369e+00
