1 1.172508e-01	1.172508e-01	1.172508e-01
2 6.196220e-02	6.196220e-02	6.196220e-02
4 3.303200e-02	3.303200e-02	3.303200e-02
6 2.303800e-02	2.303800e-02	2.303800e-02
8 1.786820e-02	1.786820e-02	1.786820e-02
10 1.513120e-02	1.513120e-02	1.513120e-02
12 1.331080e-02	1.331080e-02	1.331080e-02
14 1.239960e-02	1.239960e-02	1.239960e-02
16 9.341400e-03	9.341400e-03	9.341400e-03
